osm_key,nppes_key,osm_source,osm_record_id,osm_name,osm_other_names,osm_address,osm_postal_code,osm_phone,nppes_source,nppes_record_id,nppes_name,nppes_other_names,nppes_address,nppes_postal_code,nppes_phone,distance_m
osm:node/2503125447,nppes:1730247180,osm,node/2503125447,Park Dental Ridgepark,,13059 Ridgedale Drive,55305,,nppes,1730247180,"PDG,P.A.",PARK DENTAL,13059 RIDGEDALE DR,55305,952-545-8603,40
osm:node/2913647859,nppes:1326023474,osm,node/2913647859,Great River Dental,,,,,nppes,1326023474,INFINITY DENTAL CARE,ASPEN DENTAL CARE ALLIANCE DENTAL,"101 5TH ST E, STE 299",55101,651-224-7470,216
osm:node/2913647859,nppes:1578606067,osm,node/2913647859,Great River Dental,,,,,nppes,1578606067,ARENDAL DENTAL CLINIC,,"101 5TH ST E, SUITE 299",55101,651-204-9353,216
osm:node/2913647859,nppes:1710960760,osm,node/2913647859,Great River Dental,,,,,nppes,1710960760,PETER N CANNON DDS PA,,"400 ROBERT ST N, #270",55101,651-224-2787,127
osm:node/2913647859,nppes:1811972292,osm,node/2913647859,Great River Dental,,,,,nppes,1811972292,GREAT RIVER DENTAL P.A.,,375 JACKSON ST,55101,651-222-0983,42
osm:node/2913647859,nppes:1841331642,osm,node/2913647859,Great River Dental,,,,,nppes,1841331642,"LEROY M. HIPP, D.D.S.",,"405 SIBLEY ST, SUITE 240",55101,651-224-9300,166
osm:node/3201016445,nppes:1356854442,osm,node/3201016445,ADT Dental,,"2230,2232 Hennepin Avenue South",55408,+1 612 377 6108,nppes,1356854442,SMILE ORTHODONTICS STILLWATER LLC,SMILE ORTHODONTICS|SM:)E ORTHO,2224 HENNEPIN AVE,55405,651-351-7777,63
osm:node/3201016445,nppes:1447961750,osm,node/3201016445,ADT Dental,,"2230,2232 Hennepin Avenue South",55408,+1 612 377 6108,nppes,1447961750,APPLE TREE DENTAL,,2232 HENNEPIN AVE,55405,612-377-6108,61
osm:node/3201016445,nppes:1548282585,osm,node/3201016445,ADT Dental,,"2230,2232 Hennepin Avenue South",55408,+1 612 377 6108,nppes,1548282585,"ADT DENTAL, LTD.",,2232 HENNEPIN AVE,55405,612-377-6108,61
osm:node/3201016445,nppes:1699601310,osm,node/3201016445,ADT Dental,,"2230,2232 Hennepin Avenue South",55408,+1 612 377 6108,nppes,1699601310,"ONYX DENTAL, PLLC",,2232 HENNEPIN AVE,55405,612-749-3314,61
osm:node/3215276672,nppes:1104977222,osm,node/3215276672,Jakubas Dental Clinic,,4554 Minnehaha Avenue,55406,,nppes,1104977222,MINNEHAHA FALL FAMILY DENTAL,JAKUBAS DENTAL,4554 MINNEHAHA AVE,55406,612-721-3012,61
osm:node/3497689945,nppes:1255974325-pl7,osm,node/3497689945,Lakeside Orthodontics,,1696 Grand Avenue,55105,+1-651-699-2013,nppes,1255974325-pl7,SMILE DOCTORS OF MINNESOTA PC,,1696 GRAND AVE,55105,651-699-2013,11
osm:node/3497689945,nppes:1730782467,osm,node/3497689945,Lakeside Orthodontics,,1696 Grand Avenue,55105,+1-651-699-2013,nppes,1730782467,WHITE BEAR LAKE ORTHODONTICS,,4437 LAKE AVE S,55110,763-999-0055,
osm:node/3532499008,nppes:1730271081,osm,node/3532499008,Linden Hills Dentistry,,4289 Sheridan Avenue South,55410,+1-612-922-6164,nppes,1730271081,"LHD, PLLC",LINDEN HILLS DENTISTRY,4289 SHERIDAN AVE S,55410,612-922-6164,24
osm:node/3627771163,nppes:1265948285,osm,node/3627771163,Park Dental Grand,,"917 Grand Avenue, Ste 5",55105,+1-651-221-1902,nppes,1265948285,"SMILE LABS SERVICES, LLC",,867 GRAND AVENUE,55105,651-222-5133,168
osm:node/3627771163,nppes:1417015009,osm,node/3627771163,Park Dental Grand,,"917 Grand Avenue, Ste 5",55105,+1-651-221-1902,nppes,1417015009,"PDG,P.A.",PARK DENTAL,917 GRAND AVE,55105,651-221-1902,50
osm:node/3627771163,nppes:1689732133,osm,node/3627771163,Park Dental Grand,,"917 Grand Avenue, Ste 5",55105,+1-651-221-1902,nppes,1689732133,"PDG,P.A.",PARK DENTAL,"4670 PARK NICOLLET AVE SE, SUITE 100",55372,952-447-7606,
osm:node/3993101977,nppes:1396129433,osm,node/3993101977,Maple Grove Smiles Dentistry,,12737 Elm Creek Boulevard,,,nppes,1396129433,"MAPLE GROVE SMILES DENTISTRY, PC",MAPLE GROVE SMILES DENTISTRY,12775 ELM CREEK BLVD N,55369,763-218-7005,76
osm:node/4119782525,nppes:1730384280,osm,node/4119782525,Artisan Dental,,,,+1-763-519-8880,nppes,1730384280,PLYMOUTH DENTAL CARE PC,,"4000 ANNAPOLIS LN N, SUITE 103",55447,763-551-0501,171
osm:node/4331102007,nppes:1497149496,osm,node/4331102007,Knollwood Dentistry,,8458 Minnesota State Highway 7,55426,,nppes,1497149496,"KNOLLWOOD DENTISTRY, PC",KNOLLWOOD DENTISTRY,8454 HIGHWAY 7,55426,952-933-3667,101
osm:node/4621509971,nppes:1073662292,osm,node/4621509971,"Eat Street Dental, PLLC",,2701 Nicollet Avenue,55408,+1-612-874-7674,nppes,1073662292,BARRY D GERST DDS PA,,2701 NICOLLET AVE,55408,612-874-7674,20
osm:node/4621509971,nppes:1184829509,osm,node/4621509971,"Eat Street Dental, PLLC",,2701 Nicollet Avenue,55408,+1-612-874-7674,nppes,1184829509,LAKE STREET DENTAL,,1508 E LAKE ST,55407,612-724-1717,1995
osm:node/4621509977,nppes:1073662292,osm,node/4621509977,Tung Doan Dentistry,,"2727 Nicollet Avenue, 104",55408,+1-612-879-0543,nppes,1073662292,BARRY D GERST DDS PA,,2701 NICOLLET AVE,55408,612-874-7674,99
osm:node/4751252074,nppes:1316913411,osm,node/4751252074,Metro DentalCare,,,,,nppes,1316913411,"METRO DENTALCARE, PLC",,17597 CEDAR AVE,55044,952-431-6600,
osm:node/4751252074,nppes:1457969636,osm,node/4751252074,Metro DentalCare,,,,,nppes,1457969636,EDEN PRAIRIE ORTHODONTIC ASSOC,,8200 COMMONWEALTH DR # 100,55344,952-829-0686,199
osm:node/4751252074,nppes:1497403810,osm,node/4751252074,Metro DentalCare,,,,,nppes,1497403810,"NORTHLAND DENTAL PARTNERS, PLLC",METRO DENTALCARE BROOKLYN CENTER,512 66TH AVE N,55430,763-560-3334,
osm:node/4751252074,nppes:1689324311,osm,node/4751252074,Metro DentalCare,,,,,nppes,1689324311,"NORTHLAND DENTAL PARTNERS, PLLC",METRO DENTALCARE MAPLE GROVE GROVE CIRCLE,9630 GROVE CIR N STE 102,55369,763-420-5484,
osm:node/4751252074,nppes:1700534138,osm,node/4751252074,Metro DentalCare,,,,,nppes,1700534138,"NORTHLAND DENTAL PARTNERS, PLLC",METRO DENTALCARE EDEN PRAIRIE,8353 CRYSTAL VIEW RD STE 105,55344,952-252-4000,67
osm:node/4751252074,nppes:1881841021,osm,node/4751252074,Metro DentalCare,,,,,nppes,1881841021,NORTHLAND DENTAL PARTNERS PLLC,METRO DENTALCARE,4670 PARK NICOLLET AVE SE,55372,952-447-7606,
osm:node/4751252074,nppes:1891443263,osm,node/4751252074,Metro DentalCare,,,,,nppes,1891443263,"NORTHLAND DENTAL PARTNERS, PLLC",METRO DENTALCARE WOODBURY,429 COMMERCE DR STE 400,55125,651-731-2342,
osm:node/5287811004,nppes:1598413957,osm,node/5287811004,Metro Dentalcare South Minneapolis,,4552 Bryant Avenue South,55419,+1-612-825-1697,nppes,1598413957,"NORTHLAND DENTAL PARTNERS, PLLC",DENTAL CARE ON BRYANT,4552 BRYANT AVE S,55419,612-825-1697,80
osm:node/5287811004,nppes:1881841021,osm,node/5287811004,Metro Dentalcare South Minneapolis,,4552 Bryant Avenue South,55419,+1-612-825-1697,nppes,1881841021,NORTHLAND DENTAL PARTNERS PLLC,METRO DENTALCARE,4670 PARK NICOLLET AVE SE,55372,952-447-7606,
osm:node/5361754637,nppes:1194997783,osm,node/5361754637,Midwest Dental,,2010 27th Avenue South,55406,+1-612-336-8478,nppes,1194997783,DR ALAN RUSSELL PLC,,2010 27TH AVE S,55406,612-336-8478,15
osm:node/5361754637,nppes:1447860523,osm,node/5361754637,Midwest Dental,,2010 27th Avenue South,55406,+1-612-336-8478,nppes,1447860523,MODERN DENTAL PROFESSIONALS MINNESOTA PC,MIDWEST DENTAL - SEWARD,2010 27TH AVE S,55406,612-336-8478,15
osm:node/5361754637,nppes:1861718173,osm,node/5361754637,Midwest Dental,,2010 27th Avenue South,55406,+1-612-336-8478,nppes,1861718173,MODERN DENTAL PROFESSIONALS MN PC,MIDWEST DENTAL,"200 VILLAGE CENTER DR, SUITE 400",55127,651-631-2133,
osm:node/547074054,nppes:1083011928,osm,node/547074054,Gentle Dentistry,,8074 Old Carriage Court,,,nppes,1083011928,"GENTLE DENTISTRY OF MINNESOTA, LTD",,8074 OLD CARRIAGE CT,55379,952-746-0808,203
osm:node/547074088,nppes:1346462355,osm,node/547074088,Crossings Dental Care,,,,,nppes,1346462355,CROSSINGS DENTAL CARE,,8170 OLD CARRIAGE CT STE 150,55379,952-224-8090,125
osm:node/5577469202,nppes:1083789507,osm,node/5577469202,Grove Endodontics,,,,,nppes,1083789507,"GROVE ENDODONTICS, P.A.",,"8811 92ND ST S, SUITE 109",55016,651-768-8180,1068
osm:node/5577469202,nppes:1548442411,osm,node/5577469202,Grove Endodontics,,,,,nppes,1548442411,"FAMILY & COSMETIC GENTLE DENTISTRY, LTD",,8711 E POINT DOUGLAS RD S,55016,651-379-9892,128
osm:node/5627329557,nppes:1992822290,osm,node/5627329557,Southside Dental Clinic,,4243 4th Avenue South,55409,+1-877-938-9341,nppes,1992822290,"SOUTHSIDE COMMUNITY HEALTH SERVICES, INC.",SOUTHSIDE DENTAL CLINIC,4243 4TH AVE S,55409,612-822-9030,59
osm:node/5728461222,nppes:1255491866,osm,node/5728461222,Integrity Dental Care,,,,,nppes,1255491866,"INTEGRITY DENTAL CARE, P.A.",,7500 80TH ST S,55016,651-459-3039,48
osm:node/5728461222,nppes:1447193297-pl1,osm,node/5728461222,Integrity Dental Care,,,,,nppes,1447193297-pl1,MCFARLAND PLLC,,7501 80TH ST S STE 110,55016,651-459-7888,90
osm:node/5728461222,nppes:1578211991,osm,node/5728461222,Integrity Dental Care,,,,,nppes,1578211991,"NORTHLAND DENTAL PARTNERS, PLLC",METRO DENTALCARE COTTAGE GROVE,7430 80TH ST S STE 201,55016,651-459-2232,149
osm:node/5728461222,nppes:1588005169,osm,node/5728461222,Integrity Dental Care,,,,,nppes,1588005169,COMMUNITY DENTAL CARE INC,,5700 BOTTINEAU BLVD STE 250,55429,763-270-5776,
osm:node/5728461222,nppes:1801068358,osm,node/5728461222,Integrity Dental Care,,,,,nppes,1801068358,AL M VIRGEN DMD PA,ALL SMILES DENTISTRY,"7501 80TH ST S, SUITE 2",55016,651-459-7888,90
osm:node/5729081339,nppes:1023681152-pl1,osm,node/5729081339,Pine Arbor Dental Care,,,,,nppes,1023681152-pl1,"ORTHODONTIC PARTNERS OF MINNESOTA, PLLC",DUNN ORTHODONTICS,6936 PINE ARBOR DR S STE 220,55016,651-738-3866,85
osm:node/5729081339,nppes:1114333986,osm,node/5729081339,Pine Arbor Dental Care,,,,,nppes,1114333986,"DRESEN RESTORATIVE DENTISTRY, PA",,"6936 PINE ARBOR DR S, SUITE 210",55016,651-735-1585,85
osm:node/5729081339,nppes:1215673454,osm,node/5729081339,Pine Arbor Dental Care,,,,,nppes,1215673454,PROPER SLEEP EAST METRO PLLC,,6936 PINE ARBOR DR S STE 210,55016,651-769-1000,85
osm:node/5729081339,nppes:1427623966,osm,node/5729081339,Pine Arbor Dental Care,,,,,nppes,1427623966,"MINNESOTA DENTAL PROFESSIONALS, P.C.",PINE ARBOR DENTAL CARE,6939 PINE ARBOR DR S STE 104,55016,651-459-3514,82
osm:node/5729081339,nppes:1720647589,osm,node/5729081339,Pine Arbor Dental Care,,,,,nppes,1720647589,LINDGREN DENTAL CARE PLLC,LINDGREN DENTAL CARE,6936 PINE ARBOR DR S STE 210,55016,651-769-1000,85
osm:node/6033465437,nppes:1952569220,osm,node/6033465437,Lifelong Dental Care,,1525 Livingston Avenue,55118,+1-651-457-4888,nppes,1952569220,WILLIAM S JOHNSTON DDS PA,,1545 LIVINGTON AVE SUITE 101,55118,651-455-0505,152
osm:node/6236126673,nppes:1508926841,osm,node/6236126673,Wayzata Dental,,"250 Central Avenue North, 202",55391,+1-952-473-4900,nppes,1508926841,WAYZATA ENDODONTICS PA,,"250 N CENTRAL AVE, SUITE 303",55391,952-476-0070,82
osm:node/6236126673,nppes:1659554517,osm,node/6236126673,Wayzata Dental,,"250 Central Avenue North, 202",55391,+1-952-473-4900,nppes,1659554517,"WAYZATA DENTAL, LTD.",WAYZATA DENTAL,"250 CENTRAL AVE N, SUITE 202",55391,952-473-4900,82
osm:node/6236126673,nppes:1902812126,osm,node/6236126673,Wayzata Dental,,"250 Central Avenue North, 202",55391,+1-952-473-4900,nppes,1902812126,"MICHAEL W. GLEYSTEEN, DDS, PA",WAYZATA ORTHODONTICS,250 CENTRAL AVE N # 113,55391,952-473-7037,82
osm:node/6275543772,nppes:1285757864,osm,node/6275543772,St. Paul Oral Surgery,,2550 University Avenue West,55114,,nppes,1285757864,"MINNESOTA CRANIOFACIAL CENTER MIDWAY, P.A.",,"2550 UNIVERSITY AVE W, SUITE 143N",55114,651-642-1013,131
osm:node/6275543772,nppes:1770540502,osm,node/6275543772,St. Paul Oral Surgery,,2550 University Avenue West,55114,,nppes,1770540502,"TWIN CITIES ENDODONTIC SPECIALISTS, P.A.",,"2550 UNIVERSITY AVE W, SUITE 155S",55114,651-646-6386,131
osm:node/6275543772,nppes:1861914061,osm,node/6275543772,St. Paul Oral Surgery,,2550 University Avenue West,55114,,nppes,1861914061,"THE DENTAL SPECIALIST OF MINNESOTA, PLLC",TWIN CITITES ENDODOONTICS SPECIALIST PA,2550 UNIVERSITY AVE W STE 155S,55114,651-646-6386,131
osm:node/6391789948,nppes:1316913411,osm,node/6391789948,Metro Dentalcare Chanhassen,,7806 Market Boulevard,55317,+1-952-949-1083,nppes,1316913411,"METRO DENTALCARE, PLC",,17597 CEDAR AVE,55044,952-431-6600,
osm:node/6391789948,nppes:1538112180,osm,node/6391789948,Metro Dentalcare Chanhassen,,7806 Market Boulevard,55317,+1-952-949-1083,nppes,1538112180,CHANHASSEN DENTAL,,"480 W 78TH ST, SUITE #116",55317,952-934-3383,367
osm:node/6391789948,nppes:1740923309,osm,node/6391789948,Metro Dentalcare Chanhassen,,7806 Market Boulevard,55317,+1-952-949-1083,nppes,1740923309,"NORTHLAND DENTAL PARTNERS, PLLC",METRO DENTALCARE CHANHASSEN,7806 MARKET BLVD,55317,952-949-1083,35
osm:node/6391789948,nppes:1881841021,osm,node/6391789948,Metro Dentalcare Chanhassen,,7806 Market Boulevard,55317,+1-952-949-1083,nppes,1881841021,NORTHLAND DENTAL PARTNERS PLLC,METRO DENTALCARE,4670 PARK NICOLLET AVE SE,55372,952-447-7606,
osm:node/6391789951,nppes:1538112180,osm,node/6391789951,Bluff Creek Dental,,600 Market Street,55317,,nppes,1538112180,CHANHASSEN DENTAL,,"480 W 78TH ST, SUITE #116",55317,952-934-3383,275
osm:node/6391789951,nppes:1740923309,osm,node/6391789951,Bluff Creek Dental,,600 Market Street,55317,,nppes,1740923309,"NORTHLAND DENTAL PARTNERS, PLLC",METRO DENTALCARE CHANHASSEN,7806 MARKET BLVD,55317,952-949-1083,171
osm:node/6391789951,nppes:1760802722,osm,node/6391789951,Bluff Creek Dental,,600 Market Street,55317,,nppes,1760802722,"DENTALIGN, P.A",TC ORTHODONTICS,470 W 78TH ST,55317,763-420-1030,288
osm:node/6391789951,nppes:1770190951,osm,node/6391789951,Bluff Creek Dental,,600 Market Street,55317,,nppes,1770190951,FOREVER SMILES PARTNERS PLLC,BLUFF CREEK DENTAL,600 MARKET ST STE 130,55317,952-937-5200,
osm:node/6453441261,nppes:1285377820,osm,node/6453441261,Metro Denal Care,,,,,nppes,1285377820,"NORTHLAND DENTAL PARTNERS, PLLC",METRO DENTALCARE BLAINE 10,261 COUNTY ROAD 10 NE STE 10,55434,763-786-9644,83
osm:node/6453441261,nppes:1336361534,osm,node/6453441261,Metro Denal Care,,,,,nppes,1336361534,NORTHTOWN CENTER DENTAL CENTER,NORTHTOWN DENTAL,113 NORTHTOWN DR NE,55434,763-780-5007,187
osm:node/6453441261,nppes:1881841021,osm,node/6453441261,Metro Denal Care,,,,,nppes,1881841021,NORTHLAND DENTAL PARTNERS PLLC,METRO DENTALCARE,4670 PARK NICOLLET AVE SE,55372,952-447-7606,
osm:node/652952171,nppes:1255494712,osm,node/652952171,Metro Dental Care,,,,+1-763-323-3042,nppes,1255494712,OXBORO DENTAL CARE,,525 W 98TH ST,55420,952-881-2243,
osm:node/652952171,nppes:1316913411,osm,node/652952171,Metro Dental Care,,,,+1-763-323-3042,nppes,1316913411,"METRO DENTALCARE, PLC",,17597 CEDAR AVE,55044,952-431-6600,
osm:node/652952171,nppes:1740938166,osm,node/652952171,Metro Dental Care,,,,+1-763-323-3042,nppes,1740938166,"NORTHLAND DENTAL PARTNERS, PLLC",CEDAR BEND DENTAL CARE,13040 RIVERDALE DR NW STE 600,55448,763-323-3042,156
osm:node/652952171,nppes:1881841021,osm,node/652952171,Metro Dental Care,,,,+1-763-323-3042,nppes,1881841021,NORTHLAND DENTAL PARTNERS PLLC,METRO DENTALCARE,4670 PARK NICOLLET AVE SE,55372,952-447-7606,
osm:node/652952171,nppes:1891443263,osm,node/652952171,Metro Dental Care,,,,+1-763-323-3042,nppes,1891443263,"NORTHLAND DENTAL PARTNERS, PLLC",METRO DENTALCARE WOODBURY,429 COMMERCE DR STE 400,55125,651-731-2342,
osm:node/6611097224,nppes:1104569839,osm,node/6611097224,Orthodontic Care Specialists,,,,+1-952-920-1373,nppes,1104569839,FAMILY ORTHODONTIC SPECIALISTS PLC,WOODLAKE ORTHODONTICS ST LOUIS PARK,4959 EXCELSIOR BLVD STE 200,55416,952-920-8774,102
osm:node/6611097224,nppes:1497879951,osm,node/6611097224,Orthodontic Care Specialists,,,,+1-952-920-1373,nppes,1497879951,ORTHODONTIC CARE GROUP,ORTHODONTIC CARE SPECIALISTS,4670 PARK NICOLLET AVE SE,55372,952-432-4941,
osm:node/6611097224,nppes:1588788053,osm,node/6611097224,Orthodontic Care Specialists,,,,+1-952-920-1373,nppes,1588788053,ORTHODONTIC CARE GROUP,ORTHODONTIC CARE SPECIALISTS,2500 COMO AVE,55108,651-917-0790,
osm:node/6611097224,nppes:1699272427,osm,node/6611097224,Orthodontic Care Specialists,,,,+1-952-920-1373,nppes,1699272427,"GROUP HEALTH, INC.",HEALTHPARTNERS,5500 EXCELSIOR BLVD,55416,952-853-9120,289
osm:node/6611097224,nppes:1730822479,osm,node/6611097224,Orthodontic Care Specialists,,,,+1-952-920-1373,nppes,1730822479,FAMILY ORTHODONTIC SPECIALISTS PLC,WOODLAKE ORTHODONTICS ANOKA,3507 ROUND LAKE BLVD NW STE 900,55303,763-323-7677,
osm:node/6611097224,nppes:1801043096,osm,node/6611097224,Orthodontic Care Specialists,,,,+1-952-920-1373,nppes,1801043096,"NORTHLAND DENTAL PARTNERS, PLLC",METRO DENTALCARE ST. LOUIS PARK,4959 EXCELSIOR BLVD STE 200,55416,952-920-8774,102
osm:node/6611097224,nppes:1992820153,osm,node/6611097224,Orthodontic Care Specialists,,,,+1-952-920-1373,nppes,1992820153,ORTHODONTIC CARE GROUP,ORTHODONTIC CARE SPECIALISTS,3401 WOODDALE AVE S,55416,952-920-1373,1700
osm:node/6611097229,nppes:1104569839,osm,node/6611097229,Metro Dentalcare,,"4959 Excelsior Boulevard, 200",55416,+1-952-920-8774,nppes,1104569839,FAMILY ORTHODONTIC SPECIALISTS PLC,WOODLAKE ORTHODONTICS ST LOUIS PARK,4959 EXCELSIOR BLVD STE 200,55416,952-920-8774,109
osm:node/6611097229,nppes:1316913411,osm,node/6611097229,Metro Dentalcare,,"4959 Excelsior Boulevard, 200",55416,+1-952-920-8774,nppes,1316913411,"METRO DENTALCARE, PLC",,17597 CEDAR AVE,55044,952-431-6600,
osm:node/6611097229,nppes:1497403810,osm,node/6611097229,Metro Dentalcare,,"4959 Excelsior Boulevard, 200",55416,+1-952-920-8774,nppes,1497403810,"NORTHLAND DENTAL PARTNERS, PLLC",METRO DENTALCARE BROOKLYN CENTER,512 66TH AVE N,55430,763-560-3334,
osm:node/6611097229,nppes:1689324311,osm,node/6611097229,Metro Dentalcare,,"4959 Excelsior Boulevard, 200",55416,+1-952-920-8774,nppes,1689324311,"NORTHLAND DENTAL PARTNERS, PLLC",METRO DENTALCARE MAPLE GROVE GROVE CIRCLE,9630 GROVE CIR N STE 102,55369,763-420-5484,
osm:node/6611097229,nppes:1699272427,osm,node/6611097229,Metro Dentalcare,,"4959 Excelsior Boulevard, 200",55416,+1-952-920-8774,nppes,1699272427,"GROUP HEALTH, INC.",HEALTHPARTNERS,5500 EXCELSIOR BLVD,55416,952-853-9120,293
osm:node/6611097229,nppes:1801043096,osm,node/6611097229,Metro Dentalcare,,"4959 Excelsior Boulevard, 200",55416,+1-952-920-8774,nppes,1801043096,"NORTHLAND DENTAL PARTNERS, PLLC",METRO DENTALCARE ST. LOUIS PARK,4959 EXCELSIOR BLVD STE 200,55416,952-920-8774,109
osm:node/6611097229,nppes:1881841021,osm,node/6611097229,Metro Dentalcare,,"4959 Excelsior Boulevard, 200",55416,+1-952-920-8774,nppes,1881841021,NORTHLAND DENTAL PARTNERS PLLC,METRO DENTALCARE,4670 PARK NICOLLET AVE SE,55372,952-447-7606,
osm:node/6611097229,nppes:1891443263,osm,node/6611097229,Metro Dentalcare,,"4959 Excelsior Boulevard, 200",55416,+1-952-920-8774,nppes,1891443263,"NORTHLAND DENTAL PARTNERS, PLLC",METRO DENTALCARE WOODBURY,429 COMMERCE DR STE 400,55125,651-731-2342,
osm:node/6656004386,nppes:1104569839,osm,node/6656004386,HealthPartners Dental,,5500 Excelsior Boulevard,55416,,nppes,1104569839,FAMILY ORTHODONTIC SPECIALISTS PLC,WOODLAKE ORTHODONTICS ST LOUIS PARK,4959 EXCELSIOR BLVD STE 200,55416,952-920-8774,267
osm:node/6656004386,nppes:1225629017,osm,node/6656004386,HealthPartners Dental,,5500 Excelsior Boulevard,55416,,nppes,1225629017,"GROUP HEALTH, INC.",HEALTHPARTNERS SPECIALTY DENTAL,2500 COMO AVE,55108,651-647-2500,
osm:node/6656004386,nppes:1699272427,osm,node/6656004386,HealthPartners Dental,,5500 Excelsior Boulevard,55416,,nppes,1699272427,"GROUP HEALTH, INC.",HEALTHPARTNERS,5500 EXCELSIOR BLVD,55416,952-853-9120,112
osm:node/6656004386,nppes:1760503478,osm,node/6656004386,HealthPartners Dental,,5500 Excelsior Boulevard,55416,,nppes,1760503478,GROUP HEALTH PLAN INC,HEALTHPARTNERS DENTAL GROUP,8100 34TH AVE S,55425,952-883-5151,
osm:node/6656004386,nppes:1780739417,osm,node/6656004386,HealthPartners Dental,,5500 Excelsior Boulevard,55416,,nppes,1780739417,"GROUP HEALTH, INC.",HEALTHPARTNERS COMO DENTAL CLINIC,2500 COMO AVE,55108,651-641-0020,
osm:node/6656004386,nppes:1801043096,osm,node/6656004386,HealthPartners Dental,,5500 Excelsior Boulevard,55416,,nppes,1801043096,"NORTHLAND DENTAL PARTNERS, PLLC",METRO DENTALCARE ST. LOUIS PARK,4959 EXCELSIOR BLVD STE 200,55416,952-920-8774,267
osm:node/6734428577,nppes:1508080532,osm,node/6734428577,Stone Creek Dental,,"7935 Stone Creek Drive, 150",55317,,nppes,1508080532,"STONE CREEK DENTAL, P.A.",,"7935 STONE CREEK DR, STE. 150",55317,952-937-2839,136
osm:node/6734428577,nppes:1649318619,osm,node/6734428577,Stone Creek Dental,,"7935 Stone Creek Drive, 150",55317,,nppes,1649318619,"RICHARD C AXEL. DDS, PA",,"7935 STONE CREEK DR, #150",55317,952-937-2839,136
osm:node/6734428577,nppes:1770190951,osm,node/6734428577,Stone Creek Dental,,"7935 Stone Creek Drive, 150",55317,,nppes,1770190951,FOREVER SMILES PARTNERS PLLC,BLUFF CREEK DENTAL,600 MARKET ST STE 130,55317,952-937-5200,
osm:node/6829122522,nppes:1447416607,osm,node/6829122522,Isles Dental,,2534 Hennepin Avenue South,,+1-612-374-4321,nppes,1447416607,ISLES DENTAL ASSOCIATES P.A,,2534 HENNEPIN AVE,55405,612-374-4321,31
osm:node/6829122522,nppes:1942018825,osm,node/6829122522,Isles Dental,,2534 Hennepin Avenue South,,+1-612-374-4321,nppes,1942018825,ISLES DENTAL PLLC,,2534 HENNEPIN AVE,55405,612-374-4321,31
osm:node/6835960221,nppes:1023681152,osm,node/6835960221,Sm:)e Orthodontics,,2214 Hennepin Avenue South,,,nppes,1023681152,"ORTHODONTIC PARTNERS OF MINNESOTA, PLLC",DUNN ORTHODONTICS,650 COMMERCE DR STE 170,55125,651-738-3866,
osm:node/6835960221,nppes:1356854442,osm,node/6835960221,Sm:)e Orthodontics,,2214 Hennepin Avenue South,,,nppes,1356854442,SMILE ORTHODONTICS STILLWATER LLC,SMILE ORTHODONTICS|SM:)E ORTHO,2224 HENNEPIN AVE,55405,651-351-7777,16
osm:node/6835960221,nppes:1356854442-pl4,osm,node/6835960221,Sm:)e Orthodontics,,2214 Hennepin Avenue South,,,nppes,1356854442-pl4,SMILE ORTHODONTICS STILLWATER LLC,SMILE ORTHODONTICS|SM:)E ORTHO,3007 LYNDALE AVE S,55408,651-351-7777,1409
osm:node/6835960221,nppes:1447961750,osm,node/6835960221,Sm:)e Orthodontics,,2214 Hennepin Avenue South,,,nppes,1447961750,APPLE TREE DENTAL,,2232 HENNEPIN AVE,55405,612-377-6108,15
osm:node/6835960221,nppes:1548282585,osm,node/6835960221,Sm:)e Orthodontics,,2214 Hennepin Avenue South,,,nppes,1548282585,"ADT DENTAL, LTD.",,2232 HENNEPIN AVE,55405,612-377-6108,15
osm:node/6835960221,nppes:1699601310,osm,node/6835960221,Sm:)e Orthodontics,,2214 Hennepin Avenue South,,,nppes,1699601310,"ONYX DENTAL, PLLC",,2232 HENNEPIN AVE,55405,612-749-3314,15
osm:node/6972451704,nppes:1689732133,osm,node/6972451704,ABC Dental PA,,3371 Coon Rapids Boulevard Northwest,55433,,nppes,1689732133,"PDG,P.A.",PARK DENTAL,"4670 PARK NICOLLET AVE SE, SUITE 100",55372,952-447-7606,
osm:node/6972451704,nppes:1841417003,osm,node/6972451704,ABC Dental PA,,3371 Coon Rapids Boulevard Northwest,55433,,nppes,1841417003,"TOWN DENTAL, PA",,407 CITY HALL PLZ,55318,952-448-3077,
osm:node/7089810773,nppes:1053481010,osm,node/7089810773,Pioneer Dental,,,,,nppes,1053481010,PRINVEV DENTAL P.A,,4227 WINNETKA AVE N,55428,763-536-1100,142
osm:node/7089810773,nppes:1992083125,osm,node/7089810773,Pioneer Dental,,,,,nppes,1992083125,"PIONEER DENTAL, P.A.",,4227 WINNETKA AVE N,55428,763-536-1100,142
osm:node/7129231770,nppes:1225178361,osm,node/7129231770,Minnesota Dental Group,,"4125 Lakeland Avenue North, #200",55422,,nppes,1225178361,"ROBBINSDALE FAMILY DENTISTRY, P.A.",MINNESOTA DENTAL GROUP,"4125 LAKELAND AVE N, 100",55422,763-537-5123,73
osm:node/7129231770,nppes:1780902080,osm,node/7129231770,Minnesota Dental Group,,"4125 Lakeland Avenue North, #200",55422,,nppes,1780902080,ROBBINSDALE DENTAL PLLC,MINNESOTA DENTAL GROUP,"4125 LAKELAND AVE N, SUITE 100",55422,763-537-5123,73
