pair_key,a_source,a_record_id,a_name,a_other_names,a_address,a_postal_code,a_phone,b_source,b_record_id,b_name,b_other_names,b_address,b_postal_code,b_phone,distance_m
nppes:1316538101|nppes:1801941943,nppes,1316538101,"GROUP HEALTH, INC.",HEALTHPARTNERS PEDIATRIC DENTAL,205 WABASHA ST S,55107,651-293-8300,nppes,1801941943,"GROUP HEALTH, INC.",HEALTHPARTNERS ST. PAUL DENTAL CLINIC,205 WABASHA ST S,55107,651-227-3757,0
nppes:1356854442-pl13|nppes:1356854442-pl4,nppes,1356854442-pl13,SMILE ORTHODONTICS STILLWATER LLC,SMILE ORTHODONTICS|SM:)E ORTHO,8980 HUDSON BLVD N,55042,651-351-7777,nppes,1356854442-pl4,SMILE ORTHODONTICS STILLWATER LLC,SMILE ORTHODONTICS|SM:)E ORTHO,3007 LYNDALE AVE S,55408,651-351-7777,28645
nppes:1790389005-pl1|nppes:1952709420,nppes,1790389005-pl1,ST. CROIX ENDODONTICS,ST. CROIX ENDODONTICS,25 LAKE ST N STE 110,55025,651-464-7388,nppes,1952709420,ST. CROIX ENDODONTICS,,"25 LAKE ST N, SUITE 110",55025,651-464-7388,0
nppes:1578505152-pl3|nppes:1578505152-pl5,nppes,1578505152-pl3,MINNESOTA ORTHODONTICS,NORTHFIELD ORTHODONTICS,1004 DIFFLEY RD STE 400,55123,651-450-7273,nppes,1578505152-pl5,MINNESOTA ORTHODONTICS,NORTHFIELD ORTHODONTICS,750 MAIN ST STE 217,55118,651-450-7273,9028
nppes:1033840160|nppes:1235322504,nppes,1033840160,"EMERGENCY DENTAL PROFESSIONALS, LLC",EMERGENCY DENTAL PROFESSIONALS,393 DUNLAP ST N STE 308,55104,651-788-7045,nppes,1235322504,OLSON DENTAL ASSOCIATES,,"393 DUNLAP ST N, SUITE 308",55104,651-788-7045,0
nppes:1356854442-pl7|nppes:1821690496,nppes,1356854442-pl7,SMILE ORTHODONTICS STILLWATER LLC,SMILE ORTHODONTICS|SM:)E ORTHO,3197 NORTHDALE BLVD NW,55433,651-351-7777,nppes,1821690496,SMILE ORTHODONTICS STILLWATER LLC,,9424 MAPLE GROVE PKWY N,55311,651-351-7777,
nppes:1578505152-pl3|nppes:1578505152-pl6,nppes,1578505152-pl3,MINNESOTA ORTHODONTICS,NORTHFIELD ORTHODONTICS,1004 DIFFLEY RD STE 400,55123,651-450-7273,nppes,1578505152-pl6,MINNESOTA ORTHODONTICS,NORTHFIELD ORTHODONTICS,16106 PILOT KNOB RD STE 120,55044,651-450-7273,10284
nppes:1578505152-pl4|nppes:1578505152-pl7,nppes,1578505152-pl4,MINNESOTA ORTHODONTICS,NORTHFIELD ORTHODONTICS,14643 MERCANTILE DR N STE 113,55038,651-450-7273,nppes,1578505152-pl7,MINNESOTA ORTHODONTICS,NORTHFIELD ORTHODONTICS,7864 CENTURY BLVD,55317,651-450-7273,
nppes:1518572916|nppes:1821690496,nppes,1518572916,SMILE ORTHODONTICS STILLWATER LLC,SMILE ORTHODONTICS,2008 FORD PKWY,55116,651-351-7777,nppes,1821690496,SMILE ORTHODONTICS STILLWATER LLC,,9424 MAPLE GROVE PKWY N,55311,651-351-7777,
nppes:1619141942|osm:way/1236974632,nppes,1619141942,"CRYSTAL LAKE DENTAL CARE OF ROBBINSDALE, PLLC",,3925 37TH AVE N,55422,763-588-8426,osm,way/1236974632,Crystal Lake Dental Care,,3925 37th Avenue North,55422,+1-763-588-8426,12
nppes:1356854442-pl4|nppes:1356854442-pl7,nppes,1356854442-pl4,SMILE ORTHODONTICS STILLWATER LLC,SMILE ORTHODONTICS|SM:)E ORTHO,3007 LYNDALE AVE S,55408,651-351-7777,nppes,1356854442-pl7,SMILE ORTHODONTICS STILLWATER LLC,SMILE ORTHODONTICS|SM:)E ORTHO,3197 NORTHDALE BLVD NW,55433,651-351-7777,26935
nppes:1578505152-pl4|nppes:1578505152-pl6,nppes,1578505152-pl4,MINNESOTA ORTHODONTICS,NORTHFIELD ORTHODONTICS,14643 MERCANTILE DR N STE 113,55038,651-450-7273,nppes,1578505152-pl6,MINNESOTA ORTHODONTICS,NORTHFIELD ORTHODONTICS,16106 PILOT KNOB RD STE 120,55044,651-450-7273,
nppes:1356854442-pl10|nppes:1356854442-pl2,nppes,1356854442-pl10,SMILE ORTHODONTICS STILLWATER LLC,SMILE ORTHODONTICS|SM:)E ORTHO,1670 BEAM AVE STE 203,55109,651-351-7777,nppes,1356854442-pl2,SMILE ORTHODONTICS STILLWATER LLC,SMILE ORTHODONTICS|SM:)E ORTHO,1670 BEAM AVE STE 202,55109,651-351-7777,0
nppes:1649782756|osm:way/510514973,nppes,1649782756,FRANCO & ASSOCIATES FAMILY AND COSMETIC DENTISTRY,,120 SNELLING AVE N,55104,651-645-6111,osm,way/510514973,Franco & Associates Family and Cosmetic Dentistry,,120 Snelling Avenue,55104,+1-651-645-6111,34
nppes:1801941943|nppes:1952042053,nppes,1801941943,"GROUP HEALTH, INC.",HEALTHPARTNERS ST. PAUL DENTAL CLINIC,205 WABASHA ST S,55107,651-227-3757,nppes,1952042053,"GROUP HEALTH, INC.",HEALTHPARTNERS ST. PAUL RESIDENCY DENTAL,205 WABASHA ST S,55107,651-254-7373,0
nppes:1093997546|osm:node/1719957678,nppes,1093997546,"FAMILY & COSMETIC GENTLE DENTISTRY, LTD",,1340 DUCKWOOD DR,55123,651-209-9999,osm,node/1719957678,Gentle Dentistry,,1340 Duckwood Drive,55123,+1 651-209-9999,81
nppes:1578505152-pl1|nppes:1578505152-pl4,nppes,1578505152-pl1,MINNESOTA ORTHODONTICS,NORTHFIELD ORTHODONTICS,1004 DIFFLEY RD STE 400,55123,651-450-7273,nppes,1578505152-pl4,MINNESOTA ORTHODONTICS,NORTHFIELD ORTHODONTICS,14643 MERCANTILE DR N STE 113,55038,651-450-7273,
nppes:1356854442-pl2|nppes:1356854442-pl9,nppes,1356854442-pl2,SMILE ORTHODONTICS STILLWATER LLC,SMILE ORTHODONTICS|SM:)E ORTHO,1670 BEAM AVE STE 202,55109,651-351-7777,nppes,1356854442-pl9,SMILE ORTHODONTICS STILLWATER LLC,SMILE ORTHODONTICS|SM:)E ORTHO,11995 SINGLETREE LN STE 110,55344,651-351-7777,36752
nppes:1114324951|nppes:1295858991,nppes,1114324951,DENTAL ASSOCIATES OF ST. PAUL PA,,1790 7TH ST E,55119,651-735-0595,nppes,1295858991,"DENTAL DELIVERY SYSTEMS ST PAUL, PA",DENTAL ASSOCIATES OF ST. PAUL,1790 7TH STREET E.,55119,651-735-0595,0
nppes:1154971380-pl1|nppes:1235429267,nppes,1154971380-pl1,GENTLE DENTISTRY OF BLOOMINGTON PLLC,,1714 COPE AVE E,55109,651-770-0055,nppes,1235429267,"FAMILY & COSMETIC GENTLE DENTISTRY, LTD",,1714 COPE AVE E,55109,651-770-0055,0
nppes:1578505152-pl5|nppes:1578505152-pl6,nppes,1578505152-pl5,MINNESOTA ORTHODONTICS,NORTHFIELD ORTHODONTICS,750 MAIN ST STE 217,55118,651-450-7273,nppes,1578505152-pl6,MINNESOTA ORTHODONTICS,NORTHFIELD ORTHODONTICS,16106 PILOT KNOB RD STE 120,55044,651-450-7273,19272
nppes:1356854442-pl13|nppes:1356854442-pl9,nppes,1356854442-pl13,SMILE ORTHODONTICS STILLWATER LLC,SMILE ORTHODONTICS|SM:)E ORTHO,8980 HUDSON BLVD N,55042,651-351-7777,nppes,1356854442-pl9,SMILE ORTHODONTICS STILLWATER LLC,SMILE ORTHODONTICS|SM:)E ORTHO,11995 SINGLETREE LN STE 110,55344,651-351-7777,41094
nppes:1801991146|osm:way/914286353,nppes,1801991146,FAMILY ORTHODONTICS PA,,5804 EXCELSIOR BLVD,55416,952-922-7117,osm,way/914286353,Family Orthodontics,,5804 Excelsior Boulevard,55416,+19529227117,16
nppes:1407325830-pl2|nppes:1407325830-pl5,nppes,1407325830-pl2,FACIAL PAIN CENTER PLLC,,4155 DEAN LAKES BLVD,55379,952-926-3858,nppes,1407325830-pl5,FACIAL PAIN CENTER PLLC,,"5000 W 38TH STREET, STE. 250",55416,952-926-3858,
nppes:1437704020|osm:way/636034786,nppes,1437704020,GRAND AVENUE SMILES,,1845 GRAND AVENUE,55105,651-690-5262,osm,way/636034786,Grand Avenue Smiles,,1845 Grand Avenue,55105,+16516905262,41
nppes:1760837041|nppes:1952399685,nppes,1760837041,FAMILY AND COSMETIC GENTLE DENTISTRY,FAMILY AND COSMETIC GENTLE DENTISTRY,5107 GUS YOUNG LN,55436,952-929-0641,nppes,1952399685,"FAMILY & COSMETIC GENTLE DENTISTRY, LTD.",,5100 EDEN AVE STE 209,55436,952-929-0641,222
nppes:1619277043|nppes:1689847519,nppes,1619277043,"REKA KOERNER D.D.S.,P.A.",901 FAMILY DENTISTRY,901 23RD AVE NE,55418,612-789-9444,nppes,1689847519,901 FAMILY DENTISTRY P.A.,901 FAMILY DENTISTRY INC.,901 23RD AVE NE,55418,612-789-9444,0
nppes:1902978893|osm:node/12569712465,nppes,1902978893,J&D DENTAL DDS PA,,"109 S 7TH ST, SUITE 133",55402,612-332-0592,osm,node/12569712465,J&D Dental,,"109 South 7th Street, 133",55402,+1-612-332-0592,23
nppes:1154971380|nppes:1942668702,nppes,1154971380,GENTLE DENTISTRY OF BLOOMINGTON PLLC,,10611 FRANCE AVE S STE 201,55431,952-881-8404,nppes,1942668702,POINT FAMILY DENTISTRY,,10611 FRANCE AVE S STE 201,55431,952-881-8404,0
nppes:1477170108-pl2|nppes:1477170108-pl4,nppes,1477170108-pl2,JESSE N VEIL DDS MS PA,VEIL & WILD ORTHODONTICS,600 W 98TH ST STE 300,55420,952-903-9484,nppes,1477170108-pl4,JESSE N VEIL DDS MS PA,VEIL & WILD ORTHODONTICS,40 S 7TH ST STE 220,55402,952-903-9484,
nppes:1437580818|nppes:1588774152,nppes,1437580818,BRITE SMILES DENTAL CARE,,8977 HUNTERS WAY,55124,952-891-8484,nppes,1588774152,DENNIS C SIMMONS DDS PA,BRITE SMILES DENTAL CARE,8977 HUNTERS WAY,55124,952-891-8484,0
nppes:1629199617|nppes:1790389005,nppes,1629199617,"ST. CROIX ENDODONTICS, P.A.",,11945 CENTRAL AVE NE,55434,763-767-9119,nppes,1790389005,ST. CROIX ENDODONTICS,ST. CROIX ENDODONTICS,11855 ULYSSES ST NE STE 260,55434,763-767-9119,232
nppes:1356854442-pl7|nppes:1356854442-pl9,nppes,1356854442-pl7,SMILE ORTHODONTICS STILLWATER LLC,SMILE ORTHODONTICS|SM:)E ORTHO,3197 NORTHDALE BLVD NW,55433,651-351-7777,nppes,1356854442-pl9,SMILE ORTHODONTICS STILLWATER LLC,SMILE ORTHODONTICS|SM:)E ORTHO,11995 SINGLETREE LN STE 110,55344,651-351-7777,37311
nppes:1013216811|nppes:1659670362,nppes,1013216811,MINNEAPOLIS-ST. PAUL PERIODONTICS,,1109 EAST MOORE LAKE DRIVE,55432,651-439-2600,nppes,1659670362,NORTHERN ORTHODONTICS,,1109 EAST MOORE LAKE DRIVE,55432,651-439-2600,0
nppes:1386189272|nppes:1508926841,nppes,1386189272,"WAYZATA ENDODONTICS, P.A.",,"101 LAKE STREET WEST, SUITE 100",55391,952-476-0070,nppes,1508926841,WAYZATA ENDODONTICS PA,,"250 N CENTRAL AVE, SUITE 303",55391,952-476-0070,1669
nppes:1477170108|nppes:1477170108-pl3,nppes,1477170108,JESSE N VEIL DDS MS PA,VEIL & WILD ORTHODONTICS,250 FULLER ST S STE 100,55379,952-903-9484,nppes,1477170108-pl3,JESSE N VEIL DDS MS PA,VEIL & WILD ORTHODONTICS,7533 EGAN DR,55378,952-903-9484,13182
nppes:1407325830-pl6|nppes:1407325830-pl7,nppes,1407325830-pl6,FACIAL PAIN CENTER PLLC,,4200 W OLD SHAKOPEE RD STE 100,55437,952-926-3858,nppes,1407325830-pl7,FACIAL PAIN CENTER PLLC,,40 W NICOLLET BLVD,55337,952-926-3858,7816
nppes:1023127388|nppes:1821079583,nppes,1023127388,G2 SOUTH PLLC,,5846 BLACKSHIRE PATH,55076,651-389-1133,nppes,1821079583,G2 SOUTH,,5846 BLACKSHIRE PATH,55016,651-389-1133,0
nppes:1356854442-pl10|nppes:1356854442-pl9,nppes,1356854442-pl10,SMILE ORTHODONTICS STILLWATER LLC,SMILE ORTHODONTICS|SM:)E ORTHO,1670 BEAM AVE STE 203,55109,651-351-7777,nppes,1356854442-pl9,SMILE ORTHODONTICS STILLWATER LLC,SMILE ORTHODONTICS|SM:)E ORTHO,11995 SINGLETREE LN STE 110,55344,651-351-7777,36752
nppes:1851466155|osm:way/697893580,nppes,1851466155,CHALET DENTAL CARE,,1651 N DALE ST,55117,651-488-5888,osm,way/697893580,Chalet Dental,,1651 Dale Street North,55117,+1-651-413-9150,26
nppes:1356854442|nppes:1518572916,nppes,1356854442,SMILE ORTHODONTICS STILLWATER LLC,SMILE ORTHODONTICS|SM:)E ORTHO,2224 HENNEPIN AVE,55405,651-351-7777,nppes,1518572916,SMILE ORTHODONTICS STILLWATER LLC,SMILE ORTHODONTICS,2008 FORD PKWY,55116,651-351-7777,9730
nppes:1164758199|osm:node/12124640947,nppes,1164758199,"STEPHEN P. BOGER, DDS, PA",BOGER DENTAL,"2720 ANNAPOLIS CIRCLE, SUITE A",55441,763-546-7707,osm,node/12124640947,Boger Dental,,"2720 Annapolis Circle North, Suite A",55441,+1-763-546-7707,186
nppes:1386035590|nppes:1386516433,nppes,1386035590,MOORE LAKE DENTAL,,"6230 HIGHWAY 65 NE, SUITE 105",55432,763-571-5497,nppes,1386516433,STEADY DENTAL,,6230 HIGHWAY 65 NE STE 105,55432,763-571-5497,0
nppes:1073953832|nppes:1154926939,nppes,1073953832,EAGAN VALLEY DENTAL CENTER,,14050 PILOT KNOB RD,55124,952-423-4414,nppes,1154926939,"MINNESOTA DENTAL PROFESSIONALS, P.C.",MOSAIC DENTAL-APPLE VALLEY,14050 PILOT KNOB RD STE 108,55124,952-423-4414,0
nppes:1144978560|nppes:1285774398,nppes,1144978560,"NORTHLAND DENTAL PARTNERS, PLLC",METRO DENTALCARE BLAINE PHEASANT RIDGE,4255 PHEASANT RIDGE DR NE STE 407,55449,763-225-6100,nppes,1285774398,ASSOCIATED DENTAL,ASSURE DENTAL,"4255 PHEASANT RIDGE DR NE, SUITE 407",55449,763-225-6100,0
nppes:1174045975|nppes:1225095052,nppes,1174045975,"THE DENTAL SPECIALISTS OF MINNESOTA, PLLC",TWIN CITIES ENDODONTICS SPECIALIST PA,4640 NICOLS RD STE 202,55122,651-994-1344,nppes,1225095052,"TWIN CITIES ENDODONTIC SPECIALISTS, P.A.",,"4640 NICOLS RD, SUITE 202",55122,651-994-1344,0
nppes:1043435951|nppes:1295238178,nppes,1043435951,"NORTHEAST DENTAL, P.A.",,4520 CENTERVILLE RD,55127,651-426-4799,nppes,1295238178,MODERN DENTAL PROFESSIONALS MINNESOTA PC,MIDWEST DENTAL - WHITE BEAR LAKE,4520 CENTERVILLE RD,55127,651-426-4799,0
nppes:1356854442-pl13|nppes:1356854442-pl7,nppes,1356854442-pl13,SMILE ORTHODONTICS STILLWATER LLC,SMILE ORTHODONTICS|SM:)E ORTHO,8980 HUDSON BLVD N,55042,651-351-7777,nppes,1356854442-pl7,SMILE ORTHODONTICS STILLWATER LLC,SMILE ORTHODONTICS|SM:)E ORTHO,3197 NORTHDALE BLVD NW,55433,651-351-7777,42335
nppes:1356525331|nppes:1972995587,nppes,1356525331,ECKART DENTAL CENTER P.A.,,300 1ST AVE E,55379,952-445-1352,nppes,1972995587,"ECKART DENTAL CENTER, LLC",,300 1ST AVENUE E,55379,952-445-1352,0
nppes:1326156910|nppes:1356525331,nppes,1326156910,ECKART DENTAL CENTER LLC,,300 1ST AVE E,55379,952-445-1352,nppes,1356525331,ECKART DENTAL CENTER P.A.,,300 1ST AVE E,55379,952-445-1352,0
nppes:1578505152-pl5|nppes:1578505152-pl7,nppes,1578505152-pl5,MINNESOTA ORTHODONTICS,NORTHFIELD ORTHODONTICS,750 MAIN ST STE 217,55118,651-450-7273,nppes,1578505152-pl7,MINNESOTA ORTHODONTICS,NORTHFIELD ORTHODONTICS,7864 CENTURY BLVD,55317,651-450-7273,37134
nppes:1447860523|osm:node/5361754637,nppes,1447860523,MODERN DENTAL PROFESSIONALS MINNESOTA PC,MIDWEST DENTAL - SEWARD,2010 27TH AVE S,55406,612-336-8478,osm,node/5361754637,Midwest Dental,,2010 27th Avenue South,55406,+1-612-336-8478,15
nppes:1356854442-pl10|nppes:1457064800,nppes,1356854442-pl10,SMILE ORTHODONTICS STILLWATER LLC,SMILE ORTHODONTICS|SM:)E ORTHO,1670 BEAM AVE STE 203,55109,651-351-7777,nppes,1457064800,"SMILE ORTHODONTICS STILLWATER, LLC",SMILE ORTHODONTICS,2150 3RD AVE STE 110,55303,651-351-7777,33927
nppes:1316538101|nppes:1952042053,nppes,1316538101,"GROUP HEALTH, INC.",HEALTHPARTNERS PEDIATRIC DENTAL,205 WABASHA ST S,55107,651-293-8300,nppes,1952042053,"GROUP HEALTH, INC.",HEALTHPARTNERS ST. PAUL RESIDENCY DENTAL,205 WABASHA ST S,55107,651-254-7373,0
nppes:1356854442-pl5|nppes:1457064800,nppes,1356854442-pl5,SMILE ORTHODONTICS STILLWATER LLC,SMILE ORTHODONTICS|SM:)E ORTHO,2150 3RD AVE STE 200,55303,651-351-7777,nppes,1457064800,"SMILE ORTHODONTICS STILLWATER, LLC",SMILE ORTHODONTICS,2150 3RD AVE STE 110,55303,651-351-7777,0
nppes:1578505152-pl2|nppes:1578505152-pl4,nppes,1578505152-pl2,MINNESOTA ORTHODONTICS,NORTHFIELD ORTHODONTICS,14643 MERCANTILE DR N STE 113,55038,651-450-7273,nppes,1578505152-pl4,MINNESOTA ORTHODONTICS,NORTHFIELD ORTHODONTICS,14643 MERCANTILE DR N STE 113,55038,651-450-7273,
nppes:1053831941|osm:node/8141725494,nppes,1053831941,CHANHASSEN FAMILY DENTISTRY PA,,8116 MALLORY CT,55317,953-443-3368,osm,node/8141725494,Chanhassen Family Dentistry,,8116 Mallory Court,55317,+1-952-443-3368,38
nppes:1356854442-pl7|nppes:1518572916,nppes,1356854442-pl7,SMILE ORTHODONTICS STILLWATER LLC,SMILE ORTHODONTICS|SM:)E ORTHO,3197 NORTHDALE BLVD NW,55433,651-351-7777,nppes,1518572916,SMILE ORTHODONTICS STILLWATER LLC,SMILE ORTHODONTICS,2008 FORD PKWY,55116,651-351-7777,32461
nppes:1578505152-pl1|nppes:1578505152-pl2,nppes,1578505152-pl1,MINNESOTA ORTHODONTICS,NORTHFIELD ORTHODONTICS,1004 DIFFLEY RD STE 400,55123,651-450-7273,nppes,1578505152-pl2,MINNESOTA ORTHODONTICS,NORTHFIELD ORTHODONTICS,14643 MERCANTILE DR N STE 113,55038,651-450-7273,
nppes:1619781770|osm:node/1696599650,nppes,1619781770,RIVERBEND FAMILY DENTAL,,241 CLEVELAND AVE S STE D1,55105,651-699-3212,osm,node/1696599650,Riverbed Family Dentist,,,,+1 651-699-3212,27
nppes:1013933381-pl2|nppes:1013933381-pl3,nppes,1013933381-pl2,SHAKOPEE MDEWAKANTON SIOUX COMMUNITY,SHAKOPEE DAKOTA CLINIC,2360 SIOUX TRL NW,55372,952-233-2886,nppes,1013933381-pl3,SHAKOPEE MDEWAKANTON SIOUX COMMUNITY,SHAKOPEE DAKOTA CLINIC,2705 WOZANI OCANKU NW,55372,952-233-2886,
nppes:1669894887|osm:node/6611097224,nppes,1669894887,"ORTHODONTIC CARE SPECIALISTS, PLLC",ORTHODONTIC CARE SPECIALISTS,4980 W. 77TH ST.,55436,952-920-1373,osm,node/6611097224,Orthodontic Care Specialists,,,,+1-952-920-1373,7488
nppes:1326284597|nppes:1841462652,nppes,1326284597,MAHTOMEDI DENTAL CLINIC,,814 MAHTOMEDI AVE,55115,651-426-0011,nppes,1841462652,MAHTOMEDI DENTAL CLINIC,NORTH ST. PAUL DENTAL,"814 MAHTOMEDI AVE, MAHTOMEDI DENTAL",55115,651-426-0011,0
nppes:1356854442|nppes:1356854442-pl9,nppes,1356854442,SMILE ORTHODONTICS STILLWATER LLC,SMILE ORTHODONTICS|SM:)E ORTHO,2224 HENNEPIN AVE,55405,651-351-7777,nppes,1356854442-pl9,SMILE ORTHODONTICS STILLWATER LLC,SMILE ORTHODONTICS|SM:)E ORTHO,11995 SINGLETREE LN STE 110,55344,651-351-7777,15709
nppes:1194453951|osm:node/7147743967,nppes,1194453951,COMO PARK DENTISTRY PA,COMO PARK DENTISTRY,1132 LARPENTEUR AVE W,55113,507-272-5955,osm,node/7147743967,Como Park Dentistry,,1132 Larpenteur Avenue West,55113,+1-651-489-0641,51
nppes:1477677946|nppes:1932842663,nppes,1477677946,ORTHODONTIC CARE GROUP,ORTHODONTIC CARE SPECIALISTS,8980 HUDSON BLVD N,55042,651-501-1467,nppes,1932842663,FAMILY ORTHODONTIC SPECIALISTS PLC,WOODLAKE ORTHODONTICS LAKE ELMO,8980 HUDSON BLVD N,55042,651-501-1467,0
nppes:1356854442-pl13|nppes:1356854442-pl5,nppes,1356854442-pl13,SMILE ORTHODONTICS STILLWATER LLC,SMILE ORTHODONTICS|SM:)E ORTHO,8980 HUDSON BLVD N,55042,651-351-7777,nppes,1356854442-pl5,SMILE ORTHODONTICS STILLWATER LLC,SMILE ORTHODONTICS|SM:)E ORTHO,2150 3RD AVE STE 200,55303,651-351-7777,45800
nppes:1124192208|nppes:1720772791,nppes,1124192208,"CITY OF LAKES DENTAL, P.A.",,5524 NICOLLET AVE,55419,612-823-1816,nppes,1720772791,TAXPAYER NAME: MORGANDIA D.C./DOING BUSINESS AS CITY IF LAKES DENTAL,,5524 NICOLLET AVE.,55419,612-823-1816,0
nppes:1114522992|nppes:1902146335,nppes,1114522992,"MINNESOTA DENTAL PROFESSIONALS, P.C.",MOSAIC DENTAL-EAGAN,4555 ERIN DR STE 180,55122,651-681-9044,nppes,1902146335,EAGAN VALLEY DENTAL CENTER P.A.,,4555 ERIN DR,55122,651-681-9044,0
nppes:1477170108-pl2|nppes:1477170108-pl3,nppes,1477170108-pl2,JESSE N VEIL DDS MS PA,VEIL & WILD ORTHODONTICS,600 W 98TH ST STE 300,55420,952-903-9484,nppes,1477170108-pl3,JESSE N VEIL DDS MS PA,VEIL & WILD ORTHODONTICS,7533 EGAN DR,55378,952-903-9484,
nppes:1043265481|nppes:1821498858,nppes,1043265481,NORTHSTAR DENTAL CLINIC PA,,"675 E NICOLLET BLVD, SUITE 120",55337,952-892-7700,nppes,1821498858,SARAH L CARLSON DDS PA,NORTHSTAR DENTAL CLINIC,675 E NICOLLET BLVD STE 120,55337,952-892-7700,0
nppes:1407325830-pl1|nppes:1407325830-pl2,nppes,1407325830-pl1,FACIAL PAIN CENTER PLLC,,13059 RIDGEDALE DR,55305,952-926-3858,nppes,1407325830-pl2,FACIAL PAIN CENTER PLLC,,4155 DEAN LAKES BLVD,55379,952-926-3858,21010
nppes:1578505152-pl1|nppes:1578505152-pl6,nppes,1578505152-pl1,MINNESOTA ORTHODONTICS,NORTHFIELD ORTHODONTICS,1004 DIFFLEY RD STE 400,55123,651-450-7273,nppes,1578505152-pl6,MINNESOTA ORTHODONTICS,NORTHFIELD ORTHODONTICS,16106 PILOT KNOB RD STE 120,55044,651-450-7273,10284
nppes:1407325830-pl1|nppes:1407325830-pl7,nppes,1407325830-pl1,FACIAL PAIN CENTER PLLC,,13059 RIDGEDALE DR,55305,952-926-3858,nppes,1407325830-pl7,FACIAL PAIN CENTER PLLC,,40 W NICOLLET BLVD,55337,952-926-3858,27390
nppes:1578505152-pl1|nppes:1578505152-pl5,nppes,1578505152-pl1,MINNESOTA ORTHODONTICS,NORTHFIELD ORTHODONTICS,1004 DIFFLEY RD STE 400,55123,651-450-7273,nppes,1578505152-pl5,MINNESOTA ORTHODONTICS,NORTHFIELD ORTHODONTICS,750 MAIN ST STE 217,55118,651-450-7273,9028
nppes:1356854442-pl1|nppes:1356854442-pl7,nppes,1356854442-pl1,SMILE ORTHODONTICS STILLWATER LLC,SMILE ORTHODONTICS|SM:)E ORTHO,266 E TRAVELERS TRL STE 105,55337,651-351-7777,nppes,1356854442-pl7,SMILE ORTHODONTICS STILLWATER LLC,SMILE ORTHODONTICS|SM:)E ORTHO,3197 NORTHDALE BLVD NW,55433,651-351-7777,46087
nppes:1053481010|nppes:1992083125,nppes,1053481010,PRINVEV DENTAL P.A,,4227 WINNETKA AVE N,55428,763-536-1100,nppes,1992083125,"PIONEER DENTAL, P.A.",,4227 WINNETKA AVE N,55428,763-536-1100,0
nppes:1326156910|nppes:1972995587,nppes,1326156910,ECKART DENTAL CENTER LLC,,300 1ST AVE E,55379,952-445-1352,nppes,1972995587,"ECKART DENTAL CENTER, LLC",,300 1ST AVENUE E,55379,952-445-1352,0
nppes:1407973605|nppes:1669842662-pl1,nppes,1407973605,CHILDRENS DENTAL SERVICES INC,,636 BROADWAY ST. NE,55413,612-746-1530,nppes,1669842662-pl1,CHILDREN'S DENTAL SERVICES,,636 BROADWAY ST NE,55413,612-746-1530,0
nppes:1780866962|nppes:1942352216,nppes,1780866962,"NORTHLAND DENTAL PARTNERS, PLLC",METRO DENTALCARE,"3030 CENTRE POINTE DR, SUITE 100",55113,651-286-8100,nppes,1942352216,ASSOCIATED DENTAL CARE,ASSURE DENTAL,3030 CENTRE POINTE DR,55113,651-286-8100,0
nppes:1578505152-pl1|nppes:1578505152-pl3,nppes,1578505152-pl1,MINNESOTA ORTHODONTICS,NORTHFIELD ORTHODONTICS,1004 DIFFLEY RD STE 400,55123,651-450-7273,nppes,1578505152-pl3,MINNESOTA ORTHODONTICS,NORTHFIELD ORTHODONTICS,1004 DIFFLEY RD STE 400,55123,651-450-7273,0
nppes:1356854442-pl13|nppes:1821690496,nppes,1356854442-pl13,SMILE ORTHODONTICS STILLWATER LLC,SMILE ORTHODONTICS|SM:)E ORTHO,8980 HUDSON BLVD N,55042,651-351-7777,nppes,1821690496,SMILE ORTHODONTICS STILLWATER LLC,,9424 MAPLE GROVE PKWY N,55311,651-351-7777,
nppes:1437754215|nppes:1518407014,nppes,1437754215,"MINNESOTA DENTAL PROFESSIONALS, P.C.",MOSAIC DENTAL-BURNSVILLE/NICOLLET,12401 NICOLLET AVE STE 2,55337,952-890-4255,nppes,1518407014,EV DENTAL P.A,,12401 NICOLLET AVE,55337,952-890-4255,0
nppes:1356854442-pl4|nppes:1821690496,nppes,1356854442-pl4,SMILE ORTHODONTICS STILLWATER LLC,SMILE ORTHODONTICS|SM:)E ORTHO,3007 LYNDALE AVE S,55408,651-351-7777,nppes,1821690496,SMILE ORTHODONTICS STILLWATER LLC,,9424 MAPLE GROVE PKWY N,55311,651-351-7777,
nppes:1356854442-pl1|nppes:1356854442-pl5,nppes,1356854442-pl1,SMILE ORTHODONTICS STILLWATER LLC,SMILE ORTHODONTICS|SM:)E ORTHO,266 E TRAVELERS TRL STE 105,55337,651-351-7777,nppes,1356854442-pl5,SMILE ORTHODONTICS STILLWATER LLC,SMILE ORTHODONTICS|SM:)E ORTHO,2150 3RD AVE STE 200,55303,651-351-7777,47981
nppes:1023681152|nppes:1023681152-pl1,nppes,1023681152,"ORTHODONTIC PARTNERS OF MINNESOTA, PLLC",DUNN ORTHODONTICS,650 COMMERCE DR STE 170,55125,651-738-3866,nppes,1023681152-pl1,"ORTHODONTIC PARTNERS OF MINNESOTA, PLLC",DUNN ORTHODONTICS,6936 PINE ARBOR DR S STE 220,55016,651-738-3866,
